order_date,order_year,order_month,order_hour,time_of_day,date_id
2019-12-16,2019,12,2,Night,686
2019-12-06,2019,12,4,Night,687
2019-12-19,2019,12,4,Night,688
2020-01-01,2020,1,5,Night,689
2019-12-21,2019,12,1,Night,690
2019-12-18,2019,12,3,Night,691
2019-12-02,2019,12,2,Night,692
2019-12-29,2019,12,4,Night,693
2019-12-14,2019,12,5,Night,694
2019-12-15,2019,12,1,Night,695
2019-12-24,2019,12,2,Night,696
2019-12-16,2019,12,6,Morning,697
2019-12-17,2019,12,4,Night,698
2019-12-12,2019,12,1,Night,699
2019-12-30,2019,12,3,Night,700
2019-12-11,2019,12,5,Night,701
2019-12-10,2019,12,9,Morning,702
2019-12-27,2019,12,4,Night,703
2019-12-18,2019,12,2,Night,704
2019-12-09,2019,12,2,Night,705
2019-12-23,2019,12,4,Night,706
2019-12-02,2019,12,4,Night,707
2019-12-10,2019,12,4,Night,708
2019-12-28,2019,12,3,Night,709
2019-12-12,2019,12,6,Morning,710
2019-12-01,2019,12,2,Night,711
2019-12-24,2019,12,3,Night,712
2019-12-20,2019,12,1,Night,713
2019-12-02,2019,12,5,Night,714
2019-12-30,2019,12,1,Night,715
2019-12-29,2019,12,5,Night,716
2019-12-26,2019,12,5,Night,717
2019-12-27,2019,12,5,Night,718
2019-12-15,2019,12,6,Morning,719
2019-12-03,2019,12,2,Night,720
2019-12-26,2019,12,3,Night,721
2019-12-19,2019,12,2,Night,722
2019-12-10,2019,12,5,Night,723
2019-12-03,2019,12,4,Night,724
2019-12-24,2019,12,1,Night,725
2019-12-05,2019,12,1,Night,726
2019-12-24,2019,12,6,Morning,727
2019-12-29,2019,12,1,Night,728
2019-12-12,2019,12,3,Night,729
2019-12-18,2019,12,4,Night,730
2019-12-09,2019,12,5,Night,731
2019-12-26,2019,12,2,Night,732
2019-12-13,2019,12,2,Night,733
2019-12-14,2019,12,2,Night,734
2019-12-30,2019,12,2,Night,735
2019-12-28,2019,12,2,Night,736
2019-12-15,2019,12,3,Night,737
2019-12-10,2019,12,3,Night,738
2019-12-09,2019,12,3,Night,739
2020-01-01,2020,1,2,Night,740
2019-12-08,2019,12,4,Night,741
2019-12-05,2019,12,4,Night,742
2019-12-01,2019,12,3,Night,743
2019-12-08,2019,12,3,Night,744
2019-12-22,2019,12,3,Night,745
2019-12-27,2019,12,2,Night,746
2019-12-04,2019,12,3,Night,747
2019-12-20,2019,12,4,Night,748
2019-04-19,2019,4,8,Morning,749
2019-04-07,2019,4,22,Evening,750
2019-04-12,2019,4,14,Afternoon,751
2019-04-30,2019,4,9,Morning,752
2019-04-29,2019,4,13,Afternoon,753
2019-04-02,2019,4,7,Morning,754
2019-04-12,2019,4,10,Morning,755
2019-04-24,2019,4,10,Morning,756
2019-04-08,2019,4,14,Afternoon,757
2019-04-18,2019,4,17,Afternoon,758
2019-04-15,2019,4,12,Afternoon,759
2019-04-16,2019,4,19,Evening,760
2019-04-22,2019,4,15,Afternoon,761
2019-04-19,2019,4,14,Afternoon,762
2019-04-04,2019,4,20,Evening,763
2019-04-27,2019,4,18,Evening,764
2019-04-03,2019,4,19,Evening,765
2019-04-27,2019,4,0,Night,766
2019-04-28,2019,4,11,Morning,767
2019-04-04,2019,4,19,Evening,768
2019-04-09,2019,4,23,Evening,769
2019-04-11,2019,4,10,Morning,770
2019-04-05,2019,4,0,Night,771
2019-04-09,2019,4,21,Evening,772
2019-04-27,2019,4,12,Afternoon,773
2019-04-20,2019,4,12,Afternoon,774
2019-04-24,2019,4,20,Evening,775
2019-04-07,2019,4,11,Morning,776
2019-04-10,2019,4,17,Afternoon,777
2019-04-29,2019,4,19,Evening,778
2019-04-02,2019,4,4,Night,779
2019-04-04,2019,4,12,Afternoon,780
2019-04-11,2019,4,11,Morning,781
2019-04-21,2019,4,7,Morning,782
2019-04-27,2019,4,13,Afternoon,783
2019-04-15,2019,4,13,Afternoon,784
2019-04-17,2019,4,23,Evening,785
2019-04-02,2019,4,9,Morning,786
2019-04-27,2019,4,20,Evening,787
2019-04-19,2019,4,13,Afternoon,788
2019-04-21,2019,4,20,Evening,789
2019-04-11,2019,4,15,Afternoon,790
2019-04-30,2019,4,15,Afternoon,791
2019-04-02,2019,4,22,Evening,792
2019-04-01,2019,4,7,Morning,793
2019-04-02,2019,4,10,Morning,794
2019-04-15,2019,4,16,Afternoon,795
2019-04-21,2019,4,14,Afternoon,796
2019-04-18,2019,4,12,Afternoon,797
2019-04-11,2019,4,12,Afternoon,798
2019-04-11,2019,4,16,Afternoon,799
2019-04-26,2019,4,0,Night,800
2019-04-30,2019,4,13,Afternoon,801
2019-04-26,2019,4,18,Evening,802
2019-04-07,2019,4,21,Evening,803
2019-04-30,2019,4,10,Morning,804
2019-04-05,2019,4,20,Evening,805
2019-04-25,2019,4,8,Morning,806
2019-04-18,2019,4,21,Evening,807
2019-04-16,2019,4,18,Evening,808
2019-04-17,2019,4,10,Morning,809
2019-04-11,2019,4,20,Evening,810
2019-04-20,2019,4,23,Evening,811
2019-04-28,2019,4,10,Morning,812
2019-04-24,2019,4,19,Evening,813
2019-04-01,2019,4,21,Evening,814
2019-04-15,2019,4,4,Night,815
2019-04-24,2019,4,11,Morning,816
2019-04-10,2019,4,5,Night,817
2019-04-13,2019,4,18,Evening,818
2019-04-14,2019,4,14,Afternoon,819
2019-04-23,2019,4,14,Afternoon,820
2019-04-10,2019,4,8,Morning,821
2019-04-26,2019,4,9,Morning,822
2019-04-30,2019,4,20,Evening,823
2019-04-20,2019,4,8,Morning,824
2019-04-28,2019,4,16,Afternoon,825
2019-04-27,2019,4,22,Evening,826
2019-04-25,2019,4,21,Evening,827
2019-04-17,2019,4,18,Evening,828
2019-04-27,2019,4,21,Evening,829
2019-04-23,2019,4,2,Night,830
2019-04-22,2019,4,7,Morning,831
2019-04-21,2019,4,19,Evening,832
2019-04-24,2019,4,1,Night,833
2019-04-09,2019,4,8,Morning,834
2019-04-12,2019,4,16,Afternoon,835
2019-04-07,2019,4,13,Afternoon,836
2019-04-09,2019,4,20,Evening,837
2019-04-26,2019,4,19,Evening,838
2019-04-15,2019,4,19,Evening,839
2019-04-11,2019,4,19,Evening,840
2019-04-23,2019,4,10,Morning,841
2019-04-22,2019,4,8,Morning,842
2019-04-29,2019,4,14,Afternoon,843
2019-04-16,2019,4,17,Afternoon,844
2019-04-25,2019,4,20,Evening,845
2019-04-05,2019,4,12,Afternoon,846
2019-04-05,2019,4,11,Morning,847
2019-04-07,2019,4,14,Afternoon,848
2019-04-08,2019,4,16,Afternoon,849
2019-04-11,2019,4,0,Night,850
2019-04-15,2019,4,20,Evening,851
2019-04-08,2019,4,12,Afternoon,852
2019-04-23,2019,4,16,Afternoon,853
2019-04-12,2019,4,11,Morning,854
2019-04-20,2019,4,20,Evening,855
2019-04-09,2019,4,0,Night,856
2019-04-01,2019,4,11,Morning,857
2019-04-19,2019,4,22,Evening,858
2019-04-16,2019,4,11,Morning,859
2019-04-13,2019,4,11,Morning,860
2019-04-20,2019,4,10,Morning,861
2019-04-27,2019,4,6,Morning,862
2019-04-03,2019,4,13,Afternoon,863
2019-04-17,2019,4,0,Night,864
2019-04-23,2019,4,22,Evening,865
2019-04-17,2019,4,15,Afternoon,866
2019-04-20,2019,4,18,Evening,867
2019-04-24,2019,4,17,Afternoon,868
2019-04-04,2019,4,18,Evening,869
2019-04-08,2019,4,18,Evening,870
2019-04-22,2019,4,9,Morning,871
2019-04-12,2019,4,20,Evening,872
2019-04-07,2019,4,12,Afternoon,873
2019-04-20,2019,4,22,Evening,874
2019-04-02,2019,4,16,Afternoon,875
2019-04-28,2019,4,18,Evening,876
2019-04-07,2019,4,23,Evening,877
2019-04-11,2019,4,13,Afternoon,878
2019-04-23,2019,4,19,Evening,879
2019-04-06,2019,4,9,Morning,880
2019-04-13,2019,4,13,Afternoon,881
2019-04-13,2019,4,10,Morning,882
2019-04-28,2019,4,23,Evening,883
2019-04-24,2019,4,14,Afternoon,884
2019-04-07,2019,4,10,Morning,885
2019-04-20,2019,4,5,Night,886
2019-04-21,2019,4,10,Morning,887
2019-04-26,2019,4,23,Evening,888
2019-04-27,2019,4,16,Afternoon,889
2019-04-19,2019,4,10,Morning,890
2019-04-22,2019,4,19,Evening,891
2019-04-26,2019,4,21,Evening,892
2019-04-01,2019,4,10,Morning,893
2019-04-19,2019,4,21,Evening,894
2019-04-26,2019,4,20,Evening,895
2019-04-15,2019,4,14,Afternoon,896
2019-04-24,2019,4,9,Morning,897
2019-04-17,2019,4,8,Morning,898
2019-04-21,2019,4,16,Afternoon,899
2019-04-23,2019,4,9,Morning,900
2019-04-03,2019,4,22,Evening,901
2019-04-16,2019,4,23,Evening,902
2019-04-17,2019,4,11,Morning,903
2019-04-07,2019,4,1,Night,904
2019-04-05,2019,4,17,Afternoon,905
2019-04-24,2019,4,15,Afternoon,906
2019-04-29,2019,4,18,Evening,907
2019-04-17,2019,4,9,Morning,908
2019-04-01,2019,4,9,Morning,909
2019-04-14,2019,4,19,Evening,910
2019-04-08,2019,4,19,Evening,911
2019-04-27,2019,4,15,Afternoon,912
2019-04-26,2019,4,7,Morning,913
2019-04-13,2019,4,23,Evening,914
2019-04-18,2019,4,13,Afternoon,915
2019-04-01,2019,4,23,Evening,916
2019-04-02,2019,4,17,Afternoon,917
2019-04-09,2019,4,16,Afternoon,918
2019-04-06,2019,4,12,Afternoon,919
2019-04-02,2019,4,20,Evening,920
2019-04-18,2019,4,14,Afternoon,921
2019-04-25,2019,4,13,Afternoon,922
2019-04-14,2019,4,20,Evening,923
2019-04-09,2019,4,14,Afternoon,924
2019-04-04,2019,4,0,Night,925
2019-04-08,2019,4,17,Afternoon,926
2019-04-10,2019,4,21,Evening,927
2019-04-25,2019,4,15,Afternoon,928
2019-04-01,2019,4,20,Evening,929
2019-04-24,2019,4,23,Evening,930
2019-04-14,2019,4,16,Afternoon,931
2019-04-12,2019,4,17,Afternoon,932
2019-04-04,2019,4,16,Afternoon,933
2019-04-18,2019,4,23,Evening,934
2019-04-03,2019,4,7,Morning,935
2019-04-22,2019,4,13,Afternoon,936
2019-04-08,2019,4,10,Morning,937
2019-04-03,2019,4,15,Afternoon,938
2019-04-06,2019,4,16,Afternoon,939
2019-04-14,2019,4,10,Morning,940
2019-04-28,2019,4,12,Afternoon,941
2019-04-21,2019,4,11,Morning,942
2019-04-30,2019,4,19,Evening,943
2019-04-17,2019,4,17,Afternoon,944
2019-04-07,2019,4,8,Morning,945
2019-04-21,2019,4,8,Morning,946
2019-04-06,2019,4,10,Morning,947
2019-04-03,2019,4,14,Afternoon,948
2019-04-09,2019,4,11,Morning,949
2019-04-29,2019,4,17,Afternoon,950
2019-04-21,2019,4,21,Evening,951
2019-04-01,2019,4,15,Afternoon,952
2019-04-21,2019,4,17,Afternoon,953
2019-04-19,2019,4,1,Night,954
2019-04-30,2019,4,14,Afternoon,955
2019-04-14,2019,4,23,Evening,956
2019-04-20,2019,4,16,Afternoon,957
2019-04-09,2019,4,12,Afternoon,958
2019-04-04,2019,4,13,Afternoon,959
2019-04-19,2019,4,20,Evening,960
2019-04-09,2019,4,2,Night,961
2019-04-15,2019,4,5,Night,962
2019-04-17,2019,4,12,Afternoon,963
2019-04-18,2019,4,15,Afternoon,964
2019-04-06,2019,4,20,Evening,965
2019-04-13,2019,4,22,Evening,966
2019-04-20,2019,4,13,Afternoon,967
2019-04-10,2019,4,14,Afternoon,968
2019-04-10,2019,4,12,Afternoon,969
2019-04-05,2019,4,18,Evening,970
2019-04-10,2019,4,7,Morning,971
2019-04-26,2019,4,22,Evening,972
2019-04-06,2019,4,23,Evening,973
2019-04-23,2019,4,18,Evening,974
2019-04-19,2019,4,9,Morning,975
2019-04-03,2019,4,16,Afternoon,976
2019-04-22,2019,4,10,Morning,977
2019-04-03,2019,4,12,Afternoon,978
2019-04-09,2019,4,22,Evening,979
2019-04-09,2019,4,13,Afternoon,980
2019-04-11,2019,4,22,Evening,981
2019-04-30,2019,4,7,Morning,982
2019-04-16,2019,4,13,Afternoon,983
2019-04-15,2019,4,10,Morning,984
2019-04-04,2019,4,11,Morning,985
2019-04-14,2019,4,13,Afternoon,986
2019-04-29,2019,4,11,Morning,987
2019-04-19,2019,4,17,Afternoon,988
2019-04-02,2019,4,15,Afternoon,989
2019-04-02,2019,4,11,Morning,990
2019-04-05,2019,4,7,Morning,991
2019-04-29,2019,4,20,Evening,992
2019-04-06,2019,4,5,Night,993
2019-04-15,2019,4,11,Morning,994
2019-04-23,2019,4,21,Evening,995
2019-04-10,2019,4,15,Afternoon,996
2019-04-13,2019,4,9,Morning,997
2019-04-13,2019,4,14,Afternoon,998
2019-04-04,2019,4,8,Morning,999
2019-04-22,2019,4,20,Evening,1000
2019-04-15,2019,4,9,Morning,1001
2019-04-11,2019,4,9,Morning,1002
2019-04-22,2019,4,21,Evening,1003
2019-04-01,2019,4,12,Afternoon,1004
2019-04-17,2019,4,21,Evening,1005
2019-04-25,2019,4,17,Afternoon,1006
2019-04-12,2019,4,22,Evening,1007
2019-04-13,2019,4,17,Afternoon,1008
2019-04-24,2019,4,8,Morning,1009
2019-04-02,2019,4,18,Evening,1010
2019-04-21,2019,4,6,Morning,1011
2019-04-22,2019,4,14,Afternoon,1012
2019-04-11,2019,4,14,Afternoon,1013
2019-04-13,2019,4,15,Afternoon,1014
2019-04-12,2019,4,7,Morning,1015
2019-04-07,2019,4,20,Evening,1016
2019-04-11,2019,4,1,Night,1017
2019-04-25,2019,4,14,Afternoon,1018
2019-04-20,2019,4,19,Evening,1019
2019-04-18,2019,4,7,Morning,1020
2019-04-10,2019,4,9,Morning,1021
2019-04-29,2019,4,7,Morning,1022
2019-04-30,2019,4,18,Evening,1023
2019-04-02,2019,4,21,Evening,1024
2019-04-26,2019,4,12,Afternoon,1025
2019-04-14,2019,4,21,Evening,1026
2019-04-18,2019,4,18,Evening,1027
2019-04-08,2019,4,21,Evening,1028
2019-04-13,2019,4,8,Morning,1029
2019-04-28,2019,4,17,Afternoon,1030
2019-04-03,2019,4,21,Evening,1031
2019-04-15,2019,4,8,Morning,1032
2019-04-30,2019,4,22,Evening,1033
2019-04-29,2019,4,21,Evening,1034
2019-04-02,2019,4,23,Evening,1035
2019-04-11,2019,4,18,Evening,1036
2019-04-09,2019,4,6,Morning,1037
2019-04-28,2019,4,6,Morning,1038
2019-04-24,2019,4,2,Night,1039
2019-04-15,2019,4,21,Evening,1040
2019-04-06,2019,4,18,Evening,1041
2019-04-28,2019,4,14,Afternoon,1042
2019-04-16,2019,4,15,Afternoon,1043
2019-04-05,2019,4,14,Afternoon,1044
2019-04-08,2019,4,9,Morning,1045
2019-04-22,2019,4,23,Evening,1046
2019-04-28,2019,4,8,Morning,1047
2019-04-05,2019,4,9,Morning,1048
2019-04-06,2019,4,19,Evening,1049
2019-04-05,2019,4,22,Evening,1050
2019-04-06,2019,4,17,Afternoon,1051
2019-04-04,2019,4,21,Evening,1052
2019-04-23,2019,4,15,Afternoon,1053
2019-04-18,2019,4,5,Night,1054
2019-04-06,2019,4,13,Afternoon,1055
2019-05-01,2019,5,3,Night,1056
2019-04-30,2019,4,23,Evening,1057
2019-04-07,2019,4,0,Night,1058
2019-04-15,2019,4,1,Night,1059
2019-04-07,2019,4,9,Morning,1060
2019-04-23,2019,4,13,Afternoon,1061
2019-04-25,2019,4,16,Afternoon,1062
2019-04-12,2019,4,12,Afternoon,1063
2019-04-26,2019,4,16,Afternoon,1064
2019-04-13,2019,4,16,Afternoon,1065
2019-04-05,2019,4,21,Evening,1066
2019-04-28,2019,4,13,Afternoon,1067
2019-04-17,2019,4,7,Morning,1068
2019-04-26,2019,4,13,Afternoon,1069
2019-04-23,2019,4,17,Afternoon,1070
2019-04-16,2019,4,0,Night,1071
2019-04-25,2019,4,7,Morning,1072
2019-04-20,2019,4,15,Afternoon,1073
2019-04-16,2019,4,22,Evening,1074
2019-04-23,2019,4,20,Evening,1075
2019-04-06,2019,4,14,Afternoon,1076
2019-04-03,2019,4,10,Morning,1077
2019-04-27,2019,4,19,Evening,1078
2019-04-27,2019,4,1,Night,1079
2019-04-24,2019,4,6,Morning,1080
2019-04-12,2019,4,21,Evening,1081
2019-04-03,2019,4,6,Morning,1082
2019-04-09,2019,4,19,Evening,1083
2019-04-02,2019,4,12,Afternoon,1084
2019-04-09,2019,4,9,Morning,1085
2019-04-08,2019,4,20,Evening,1086
2019-04-02,2019,4,6,Morning,1087
2019-04-17,2019,4,13,Afternoon,1088
2019-04-17,2019,4,22,Evening,1089
2019-04-22,2019,4,22,Evening,1090
2019-04-01,2019,4,13,Afternoon,1091
2019-04-21,2019,4,22,Evening,1092
2019-04-26,2019,4,5,Night,1093
2019-04-28,2019,4,19,Evening,1094
2019-04-14,2019,4,17,Afternoon,1095
2019-04-12,2019,4,2,Night,1096
2019-04-18,2019,4,16,Afternoon,1097
2019-04-08,2019,4,0,Night,1098
2019-04-16,2019,4,6,Morning,1099
2019-04-09,2019,4,17,Afternoon,1100
2019-04-05,2019,4,13,Afternoon,1101
2019-04-04,2019,4,15,Afternoon,1102
2019-04-29,2019,4,12,Afternoon,1103
2019-04-21,2019,4,18,Evening,1104
2019-04-30,2019,4,12,Afternoon,1105
2019-04-06,2019,4,15,Afternoon,1106
2019-04-24,2019,4,5,Night,1107
2019-04-10,2019,4,18,Evening,1108
2019-04-01,2019,4,17,Afternoon,1109
2019-04-15,2019,4,6,Morning,1110
2019-04-23,2019,4,11,Morning,1111
2019-04-19,2019,4,19,Evening,1112
2019-04-23,2019,4,5,Night,1113
2019-04-03,2019,4,9,Morning,1114
2019-04-02,2019,4,19,Evening,1115
2019-04-16,2019,4,21,Evening,1116
2019-04-03,2019,4,20,Evening,1117
2019-04-01,2019,4,8,Morning,1118
2019-04-16,2019,4,12,Afternoon,1119
2019-04-25,2019,4,6,Morning,1120
2019-04-24,2019,4,16,Afternoon,1121
2019-04-12,2019,4,13,Afternoon,1122
2019-04-25,2019,4,9,Morning,1123
2019-04-26,2019,4,14,Afternoon,1124
2019-04-06,2019,4,11,Morning,1125
2019-04-27,2019,4,10,Morning,1126
2019-04-05,2019,4,23,Evening,1127
2019-04-10,2019,4,13,Afternoon,1128
2019-04-05,2019,4,16,Afternoon,1129
2019-04-26,2019,4,11,Morning,1130
2019-04-21,2019,4,15,Afternoon,1131
2019-04-06,2019,4,1,Night,1132
2019-04-25,2019,4,12,Afternoon,1133
2019-04-11,2019,4,7,Morning,1134
2019-04-18,2019,4,22,Evening,1135
2019-04-10,2019,4,22,Evening,1136
2019-04-01,2019,4,16,Afternoon,1137
2019-04-11,2019,4,21,Evening,1138
2019-04-29,2019,4,23,Evening,1139
2019-04-05,2019,4,15,Afternoon,1140
2019-04-17,2019,4,16,Afternoon,1141
2019-04-21,2019,4,1,Night,1142
2019-04-19,2019,4,11,Morning,1143
2019-04-08,2019,4,7,Morning,1144
2019-04-03,2019,4,11,Morning,1145
2019-04-25,2019,4,10,Morning,1146
2019-04-13,2019,4,12,Afternoon,1147
2019-04-25,2019,4,18,Evening,1148
2019-04-17,2019,4,19,Evening,1149
2019-04-06,2019,4,0,Night,1150
2019-04-25,2019,4,19,Evening,1151
2019-04-03,2019,4,17,Afternoon,1152
2019-04-19,2019,4,18,Evening,1153
2019-04-18,2019,4,10,Morning,1154
2019-04-21,2019,4,2,Night,1155
2019-04-28,2019,4,21,Evening,1156
2019-04-08,2019,4,13,Afternoon,1157
2019-04-28,2019,4,15,Afternoon,1158
2019-04-22,2019,4,18,Evening,1159
2019-04-16,2019,4,20,Evening,1160
2019-04-08,2019,4,23,Evening,1161
2019-04-04,2019,4,23,Evening,1162
2019-04-04,2019,4,9,Morning,1163
2019-04-05,2019,4,19,Evening,1164
2019-04-30,2019,4,21,Evening,1165
2019-04-24,2019,4,13,Afternoon,1166
2019-04-22,2019,4,16,Afternoon,1167
2019-04-11,2019,4,17,Afternoon,1168
2019-04-18,2019,4,11,Morning,1169
2019-04-10,2019,4,20,Evening,1170
2019-04-09,2019,4,18,Evening,1171
2019-04-13,2019,4,20,Evening,1172
2019-04-28,2019,4,20,Evening,1173
2019-04-29,2019,4,8,Morning,1174
2019-04-10,2019,4,19,Evening,1175
2019-04-15,2019,4,18,Evening,1176
2019-04-08,2019,4,22,Evening,1177
2019-04-13,2019,4,0,Night,1178
2019-04-30,2019,4,8,Morning,1179
2019-04-21,2019,4,13,Afternoon,1180
2019-04-13,2019,4,7,Morning,1181
2019-04-04,2019,4,10,Morning,1182
2019-04-04,2019,4,1,Night,1183
2019-04-29,2019,4,15,Afternoon,1184
2019-04-27,2019,4,14,Afternoon,1185
2019-04-22,2019,4,12,Afternoon,1186
2019-04-08,2019,4,11,Morning,1187
2019-04-04,2019,4,22,Evening,1188
2019-04-24,2019,4,12,Afternoon,1189
2019-04-23,2019,4,12,Afternoon,1190
2019-04-03,2019,4,0,Night,1191
2019-04-17,2019,4,14,Afternoon,1192
2019-04-13,2019,4,21,Evening,1193
2019-04-30,2019,4,1,Night,1194
2019-04-23,2019,4,8,Morning,1195
2019-04-06,2019,4,21,Evening,1196
2019-04-21,2019,4,12,Afternoon,1197
2019-04-26,2019,4,10,Morning,1198
2019-04-29,2019,4,10,Morning,1199
2019-04-03,2019,4,18,Evening,1200
2019-04-20,2019,4,14,Afternoon,1201
2019-04-16,2019,4,14,Afternoon,1202
2019-04-30,2019,4,6,Morning,1203
2019-04-18,2019,4,0,Night,1204
2019-04-05,2019,4,10,Morning,1205
2019-04-10,2019,4,16,Afternoon,1206
2019-04-30,2019,4,16,Afternoon,1207
2019-04-28,2019,4,22,Evening,1208
2019-04-22,2019,4,5,Night,1209
2019-04-07,2019,4,19,Evening,1210
2019-04-16,2019,4,10,Morning,1211
2019-04-10,2019,4,3,Night,1212
2019-04-07,2019,4,6,Morning,1213
2019-04-07,2019,4,17,Afternoon,1214
2019-04-22,2019,4,1,Night,1215
2019-04-15,2019,4,17,Afternoon,1216
2019-04-26,2019,4,8,Morning,1217
2019-04-02,2019,4,13,Afternoon,1218
2019-04-02,2019,4,14,Afternoon,1219
2019-04-25,2019,4,2,Night,1220
2019-04-14,2019,4,9,Morning,1221
2019-04-16,2019,4,16,Afternoon,1222
2019-05-01,2019,5,0,Night,1223
2019-04-24,2019,4,18,Evening,1224
2019-04-27,2019,4,8,Morning,1225
2019-04-18,2019,4,9,Morning,1226
2019-04-13,2019,4,1,Night,1227
2019-04-17,2019,4,20,Evening,1228
2019-04-25,2019,4,1,Night,1229
2019-04-04,2019,4,7,Morning,1230
2019-04-28,2019,4,0,Night,1231
2019-04-12,2019,4,8,Morning,1232
2019-04-25,2019,4,11,Morning,1233
2019-04-12,2019,4,23,Evening,1234
2019-04-19,2019,4,7,Morning,1235
2019-04-26,2019,4,1,Night,1236
2019-04-30,2019,4,0,Night,1237
2019-04-15,2019,4,22,Evening,1238
2019-04-12,2019,4,15,Afternoon,1239
2019-04-20,2019,4,9,Morning,1240
2019-04-18,2019,4,20,Evening,1241
2019-04-06,2019,4,8,Morning,1242
2019-04-16,2019,4,9,Morning,1243
2019-04-14,2019,4,12,Afternoon,1244
2019-04-01,2019,4,14,Afternoon,1245
2019-04-01,2019,4,4,Night,1246
2019-04-04,2019,4,17,Afternoon,1247
2019-04-04,2019,4,14,Afternoon,1248
2019-04-05,2019,4,8,Morning,1249
2019-04-18,2019,4,8,Morning,1250
2019-04-02,2019,4,0,Night,1251
2019-04-24,2019,4,7,Morning,1252
2019-04-23,2019,4,7,Morning,1253
2019-04-26,2019,4,6,Morning,1254
2019-04-01,2019,4,19,Evening,1255
2019-04-24,2019,4,0,Night,1256
2019-04-03,2019,4,2,Night,1257
2019-04-08,2019,4,15,Afternoon,1258
2019-04-14,2019,4,22,Evening,1259
2019-04-27,2019,4,2,Night,1260
2019-04-29,2019,4,9,Morning,1261
2019-04-13,2019,4,19,Evening,1262
2019-04-11,2019,4,6,Morning,1263
2019-04-07,2019,4,7,Morning,1264
2019-04-01,2019,4,3,Night,1265
2019-04-22,2019,4,11,Morning,1266
2019-04-29,2019,4,0,Night,1267
2019-04-20,2019,4,0,Night,1268
2019-04-23,2019,4,6,Morning,1269
2019-04-29,2019,4,16,Afternoon,1270
2019-04-07,2019,4,18,Evening,1271
2019-04-04,2019,4,5,Night,1272
2019-04-29,2019,4,22,Evening,1273
2019-04-10,2019,4,10,Morning,1274
2019-04-21,2019,4,9,Morning,1275
2019-04-21,2019,4,23,Evening,1276
2019-04-27,2019,4,23,Evening,1277
2019-04-28,2019,4,7,Morning,1278
2019-04-22,2019,4,6,Morning,1279
2019-04-20,2019,4,17,Afternoon,1280
2019-04-26,2019,4,2,Night,1281
2019-04-26,2019,4,17,Afternoon,1282
2019-04-27,2019,4,11,Morning,1283
2019-04-12,2019,4,19,Evening,1284
2019-04-28,2019,4,9,Morning,1285
2019-04-08,2019,4,6,Morning,1286
2019-04-20,2019,4,11,Morning,1287
2019-04-15,2019,4,15,Afternoon,1288
2019-04-20,2019,4,7,Morning,1289
2019-04-17,2019,4,2,Night,1290
2019-04-06,2019,4,3,Night,1291
2019-04-17,2019,4,5,Night,1292
2019-04-11,2019,4,8,Morning,1293
2019-04-19,2019,4,16,Afternoon,1294
2019-04-14,2019,4,15,Afternoon,1295
2019-04-17,2019,4,4,Night,1296
2019-04-01,2019,4,22,Evening,1297
2019-04-18,2019,4,19,Evening,1298
2019-04-07,2019,4,5,Night,1299
2019-04-09,2019,4,10,Morning,1300
2019-04-30,2019,4,11,Morning,1301
2019-04-19,2019,4,6,Morning,1302
2019-04-12,2019,4,18,Evening,1303
2019-04-02,2019,4,8,Morning,1304
2019-04-12,2019,4,6,Morning,1305
2019-04-14,2019,4,8,Morning,1306
2019-04-10,2019,4,23,Evening,1307
2019-04-03,2019,4,23,Evening,1308
2019-04-16,2019,4,8,Morning,1309
2019-04-28,2019,4,5,Night,1310
2019-04-14,2019,4,0,Night,1311
2019-04-25,2019,4,22,Evening,1312
2019-04-19,2019,4,23,Evening,1313
2019-04-03,2019,4,3,Night,1314
2019-04-23,2019,4,23,Evening,1315
2019-04-06,2019,4,6,Morning,1316
2019-04-22,2019,4,0,Night,1317
2019-04-20,2019,4,21,Evening,1318
2019-04-07,2019,4,15,Afternoon,1319
2019-04-06,2019,4,7,Morning,1320
2019-04-27,2019,4,7,Morning,1321
2019-04-20,2019,4,4,Night,1322
2019-04-05,2019,4,1,Night,1323
2019-04-01,2019,4,6,Morning,1324
2019-04-28,2019,4,2,Night,1325
2019-04-06,2019,4,22,Evening,1326
2019-04-07,2019,4,16,Afternoon,1327
2019-04-05,2019,4,5,Night,1328
2019-04-15,2019,4,23,Evening,1329
2019-04-30,2019,4,5,Night,1330
2019-04-14,2019,4,6,Morning,1331
2019-04-20,2019,4,6,Morning,1332
2019-04-29,2019,4,4,Night,1333
2019-04-14,2019,4,11,Morning,1334
2019-04-01,2019,4,18,Evening,1335
2019-04-18,2019,4,1,Night,1336
2019-04-14,2019,4,7,Morning,1337
2019-04-16,2019,4,7,Morning,1338
2019-04-08,2019,4,8,Morning,1339
2019-04-14,2019,4,18,Evening,1340
2019-04-05,2019,4,3,Night,1341
2019-04-23,2019,4,0,Night,1342
